file,a,siga,b,sigb,c,sigc,alpha,sigalpha,beta,sigbeta,gamma,siggamma,vol,nel,sg,sgHall,sgNumber,commonname,chemname,mineral,formula,calcformula,cellformula,Z,Zprime
9010545,14.2277,,14.2277,,29.987,,90,,90,,120,,5256.94,18,R 3 m :H,"R 3 -2""",160,,,Eudialyte,- Ca4.68 Ce0.45 Cl0.764 Fe2.28 H1.244 K0.3 La0.33 Mn1.86 Na13.02 Nb0.62 Nd0.12 O78.494 Si25.12 Sr0.12 Ta0.04 Ti0.06 Y0.18 Zr3 -,- Ca4.68 Ce0.45 Cl0.764 Fe2.28 K0.3 La0.33 Mn1.86 Na13.02 Nb0.62 Nd0.12 O78.494 Si25.12 Sr0.12 Ta0.04 Ti0.06 Y0.18 Zr3 -,- Ca14.04 Ce1.35 Cl2.292 Fe6.84 K0.9 La0.99 Mn5.58 Na39.06 Nb1.86 Nd0.36 O235.482 Si75.36 Sr0.36 Ta0.12 Ti0.18 Y0.54 Zr9 -,3,0.166667
9010546,14.2602,,14.2602,,29.98,,90,,90,,120,,5279.75,17,R 3 m :H,"R 3 -2""",160,,,Kentbrooksite,- Ca4.8 Ce0.75 Cl1.08 Fe1.47 H0.93 K0.24 La0.51 Mn2.34 Na13.08 Nb0.78 Nd0.15 O76.47 Si24.93 Sr0.06 Ta0.07 Y0.18 Zr3 -,- Ca4.8 Ce0.75 Cl1.08 Fe1.47 K0.24 La0.51 Mn2.34 Na13.08 Nb0.78 Nd0.15 O76.47 Si24.93 Sr0.06 Ta0.07 Y0.18 Zr3 -,- Ca14.4 Ce2.25 Cl3.24 Fe4.41 K0.72 La1.53 Mn7.02 Na39.24 Nb2.34 Nd0.45 O229.41 Si74.79 Sr0.18 Ta0.21 Y0.54 Zr9 -,3,0.166667
9010547,14.1854,,14.1854,,30.101,,90,,90,,120,,5245.6,17,R 3 m :H,"R 3 -2""",160,,,Kentbrooksite,- Ca3.72 Ce0.39 Cl0.4 Fe1.05 H1.58 K0.24 La0.24 Mn3.42 Na13.35 Nb0.79 Nd0.09 O76.7 Si25.33 Sr0.12 Ti0.12 Y0.12 Zr2.76 -,- Ca3.72 Ce0.39 Cl0.4 Fe1.05 K0.24 La0.24 Mn3.42 Na13.35 Nb0.79 Nd0.09 O76.7 Si25.33 Sr0.12 Ti0.12 Y0.12 Zr2.76 -,- Ca11.16 Ce1.17 Cl1.2 Fe3.15 K0.72 La0.72 Mn10.26 Na40.05 Nb2.37 Nd0.27 O230.1 Si75.99 Sr0.36 Ti0.36 Y0.36 Zr8.28 -,3,0.166667
9010548,14.2084,,14.2084,,29.959,,90,,90,,120,,5237.79,16,R 3 :H,R 3,146,,,Oneillite,- Ca1.77 Ce1.08 Cl0.721 Fe1.425 H1.269 K0.195 La0.63 Mn3.72 Na13.59 Nb0.93 Nd0.33 O76.769 Pr0.09 Si25 Y0.24 Zr3.18 -,- Ca1.77 Ce1.08 Cl0.721 Fe1.425 K0.195 La0.63 Mn3.72 Na13.59 Nb0.93 Nd0.33 O76.769 Pr0.09 Si25 Y0.24 Zr3.18 -,- Ca5.31 Ce3.24 Cl2.163 Fe4.275 K0.585 La1.89 Mn11.16 Na40.77 Nb2.79 Nd0.99 O230.307 Pr0.27 Si75 Y0.72 Zr9.54 -,3,0.333333
9010549,14.2959,,14.2959,,30.084,,90,,90,,120,,5324.63,15,R 3 m :H,"R 3 -2""",160,,,Khomyakovite,- Ca6.39 Ce0.039 Cl0.636 Fe2.1 H1.362 K0.36 La0.036 Mn0.81 Na11.37 Nb0.31 O77.092 Si25 Sr2.745 W0.52 Zr2.97 -,- Ca6.39 Ce0.039 Cl0.636 Fe2.1 K0.36 La0.036 Mn0.81 Na11.37 Nb0.31 O77.092 Si25 Sr2.745 W0.52 Zr2.97 -,- Ca19.17 Ce0.117 Cl1.908 Fe6.3 K1.08 La0.108 Mn2.43 Na34.11 Nb0.93 O231.276 Si75 Sr8.235 W1.56 Zr8.91 -,3,0.166667
9010550,14.256,,14.256,,30.351,,90,,90,,120,,5341.94,14,R -3 m :H,"-R 3 2""",166,,,Eudialyte,- Ca8.04 Ce0.15 Cl0.972 Fe1.53 H1.036 K0.18 La0.09 Mn0.72 Na11.82 Nb0.288 O75.776 Si25.708 Y0.66 Zr3 -,- Ca8.04 Ce0.15 Cl0.972 Fe1.53 K0.18 La0.09 Mn0.72 Na11.82 Nb0.288 O75.776 Si25.708 Y0.66 Zr3 -,- Ca24.12 Ce0.45 Cl2.916 Fe4.59 K0.54 La0.27 Mn2.16 Na35.46 Nb0.864 O227.328 Si77.124 Y1.98 Zr9 -,3,0.0833333
9010551,14.225,,14.225,,30.302,,90,,90,,120,,5310.15,23,R -3 m :H,"-R 3 2""",166,,,Eudialyte,- Ca6.42 Ce0.24 Cl0.96 Dy0.06 Er0.06 F0.534 Fe1.56 Gd0.06 H0.51 K0.42 La0.06 Mg0.096 Mn0.54 Na12.324 Nb0.16 Nd0.06 O75.13 Si25.62 Sr0.06 Ti0.22 Y0.78 Yb0.06 Zr3 -,- Ca6.42 Ce0.24 Cl0.96 Dy0.06 Er0.06 F0.534 Fe1.56 Gd0.06 K0.42 La0.06 Mg0.096 Mn0.54 Na12.324 Nb0.16 Nd0.06 O75.13 Si25.62 Sr0.06 Ti0.22 Y0.78 Yb0.06 Zr3 -,- Ca19.26 Ce0.72 Cl2.88 Dy0.18 Er0.18 F1.602 Fe4.68 Gd0.18 K1.26 La0.18 Mg0.288 Mn1.62 Na36.972 Nb0.48 Nd0.18 O225.39 Si76.86 Sr0.18 Ti0.66 Y2.34 Yb0.18 Zr9 -,3,0.0833333
9010552,14.1697,,14.1697,,30.142,,90,,90,,120,,5241.12,16,R -3 m :H,"-R 3 2""",166,,,Eudialyte,- Ca3.78 Ce0.18 Cl0.444 Fe1.53 H0.564 K0.36 La0.18 Mn2.28 Na13.5 Nb0.08 O75.144 Si25.92 Sr0.12 Ti0.75 Y0.18 Zr2.67 -,- Ca3.78 Ce0.18 Cl0.444 Fe1.53 K0.36 La0.18 Mn2.28 Na13.5 Nb0.08 O75.144 Si25.92 Sr0.12 Ti0.75 Y0.18 Zr2.67 -,- Ca11.34 Ce0.54 Cl1.332 Fe4.59 K1.08 La0.54 Mn6.84 Na40.5 Nb0.24 O225.432 Si77.76 Sr0.36 Ti2.25 Y0.54 Zr8.01 -,3,0.0833333
9010553,14.273,,14.273,,30.131,,90,,90,,120,,5315.87,15,R -3 m :H,"-R 3 2""",166,,,Eudialyte,- Ca6.6 Ce0.03 Cl0.998 Fe1.89 H0.998 K0.36 Mn0.69 Na13.08 Nb0.16 O75.098 Si25.88 Sr0.66 Ti0.21 Y0.09 Zr2.79 -,- Ca6.6 Ce0.03 Cl0.998 Fe1.89 K0.36 Mn0.69 Na13.08 Nb0.16 O75.098 Si25.88 Sr0.66 Ti0.21 Y0.09 Zr2.79 -,- Ca19.8 Ce0.09 Cl2.994 Fe5.67 K1.08 Mn2.07 Na39.24 Nb0.48 O225.294 Si77.64 Sr1.98 Ti0.63 Y0.27 Zr8.37 -,3,0.0833333
9010554,14.271,,14.271,,30.16,,90,,90,,120,,5319.5,17,R 3 m :H,"R 3 -2""",160,,,Eudialyte,- Ba0.06 Ca6.78 Ce0.06 Cl0.841 Fe1.05 H1.139 K0.3 La0.06 Mn1.44 Na11.64 Nb0.715 O76.004 Si25.38 Sr1.32 Ti0.345 Y0.06 Zr2.58 -,- Ba0.06 Ca6.78 Ce0.06 Cl0.841 Fe1.05 K0.3 La0.06 Mn1.44 Na11.64 Nb0.715 O76.004 Si25.38 Sr1.32 Ti0.345 Y0.06 Zr2.58 -,- Ba0.18 Ca20.34 Ce0.18 Cl2.523 Fe3.15 K0.9 La0.18 Mn4.32 Na34.92 Nb2.145 O228.012 Si76.14 Sr3.96 Ti1.035 Y0.18 Zr7.74 -,3,0.166667
9010555,14.2691,,14.2691,,30.163,,90,,90,,120,,5318.61,15,R -3 m :H,"-R 3 2""",166,,,Eudialyte,- Ca6.63 Ce0.03 Cl Fe1.77 H K0.27 Mn0.75 Na13.26 Nb0.26 O76.26 Si25.7 Sr0.75 Ti0.21 Y0.06 Zr2.79 -,- Ca6.63 Ce0.03 Cl Fe1.77 K0.27 Mn0.75 Na13.26 Nb0.26 O76.26 Si25.7 Sr0.75 Ti0.21 Y0.06 Zr2.79 -,- Ca19.89 Ce0.09 Cl3 Fe5.31 K0.81 Mn2.25 Na39.78 Nb0.78 O228.78 Si77.1 Sr2.25 Ti0.63 Y0.18 Zr8.37 -,3,0.0833333
9010556,14.199,,14.199,,30.139,,90,,90,,120,,5262.29,20,R 3 m :H,"R 3 -2""",160,,,Kentbrooksite,- Al0.15 Ca3.36 Ce0.71 Cl0.269 F1.541 Fe0.75 H0.192 Hf0.06 K0.3 La0.58 Mn3.78 Na13.93 Nb0.55 Nd0.138 O75.752 Si25.11 Sr0.15 Ti0.2 Y0.42 Zr2.95 -,- Al0.15 Ca3.36 Ce0.69 Cl0.269 F1.541 Fe0.75 Hf0.06 K0.3 La0.57 Mn3.78 Na12.96 Nb0.55 Nd0.138 O75.752 Si25.11 Sr0.15 Ti0.2 Y0.42 Zr2.95 -,- Al0.45 Ca10.08 Ce2.07 Cl0.807 F4.623 Fe2.25 Hf0.18 K0.9 La1.71 Mn11.34 Na38.88 Nb1.65 Nd0.414 O227.256 Si75.33 Sr0.45 Ti0.6 Y1.26 Zr8.85 -,3,0.166667
9010557,14.2257,,14.2257,,30.006,,90,,90,,120,,5258.79,17,R -3 m :H,"-R 3 2""",166,,,Eudialyte,- Ca5.22 Ce0.192 Cl1.6 Fe2.61 H0.4 K0.3 La0.018 Mn0.6 Na14.28 Nb0.128 Nd0.036 O74.94 Si25.918 Sr0.06 Ti0.09 Y0.18 Zr2.85 -,- Ca5.22 Ce0.192 Cl1.6 Fe2.61 K0.3 La0.018 Mn0.6 Na14.28 Nb0.128 Nd0.036 O74.94 Si25.918 Sr0.06 Ti0.09 Y0.18 Zr2.85 -,- Ca15.66 Ce0.576 Cl4.8 Fe7.83 K0.9 La0.054 Mn1.8 Na42.84 Nb0.384 Nd0.108 O224.82 Si77.754 Sr0.18 Ti0.27 Y0.54 Zr8.55 -,3,0.0833333
9010558,14.242,,14.242,,30.004,,90,,90,,120,,5270.5,16,R -3 m :H,"-R 3 2""",166,,,Eudialyte,- Ca5.61 Ce0.24 Cl1.162 Fe3.24 H0.84 K0.3 La0.132 Mn0.24 Na14.04 Nb0.2 Nd0.138 O75.54 Si25.83 Sr0.06 Y0.12 Zr2.94 -,- Ca5.61 Ce0.24 Cl1.162 Fe3.24 K0.3 La0.132 Mn0.24 Na14.04 Nb0.2 Nd0.138 O75.54 Si25.83 Sr0.06 Y0.12 Zr2.94 -,- Ca16.83 Ce0.72 Cl3.486 Fe9.72 K0.9 La0.396 Mn0.72 Na42.12 Nb0.6 Nd0.414 O226.62 Si77.49 Sr0.18 Y0.36 Zr8.82 -,3,0.0833333
9010559,14.2784,,14.2784,,30.089,,90,,90,,120,,5312.48,16,R 3 m :H,"R 3 -2""",160,,,Kentbrooksite,- Ca4.95 Ce0.582 Cl0.45 Fe1.05 H1.549 K0.33 La0.408 Mn2.49 Na13.05 Nb0.95 Nd0.15 O77.549 Si24.93 Sr0.72 Y0.24 Zr2.97 -,- Ca4.95 Ce0.582 Cl0.45 Fe1.05 K0.33 La0.408 Mn2.49 Na13.05 Nb0.95 Nd0.15 O77.549 Si24.93 Sr0.72 Y0.24 Zr2.97 -,- Ca14.85 Ce1.746 Cl1.35 Fe3.15 K0.99 La1.224 Mn7.47 Na39.15 Nb2.85 Nd0.45 O232.647 Si74.79 Sr2.16 Y0.72 Zr8.91 -,3,0.166667
9010560,14.22,,14.22,,30.15,,90,,90,,120,,5279.8,20,R 3 m :H,"R 3 -2""",160,,,Kentbrooksite,- Al0.84 Ba0.03 Ca3.51 Ce0.573 Cl0.798 F1.2 Fe1.5 K0.285 La0.327 Mn2.16 Na12.96 Nb0.46 Nd0.327 O74.93 Si24.94 Sr0.57 Ti0.36 Y0.51 Yb0.141 Zr3.086 -,- Al0.84 Ba0.03 Ca3.51 Ce0.573 Cl0.798 F1.2 Fe1.5 K0.285 La0.327 Mn2.16 Na12.96 Nb0.46 Nd0.327 O74.93 Si24.94 Sr0.57 Ti0.36 Y0.51 Yb0.141 Zr3.086 -,- Al2.52 Ba0.09 Ca10.53 Ce1.719 Cl2.394 F3.6 Fe4.5 K0.855 La0.981 Mn6.48 Na38.88 Nb1.38 Nd0.981 O224.79 Si74.82 Sr1.71 Ti1.08 Y1.53 Yb0.423 Zr9.258 -,3,0.166667
9010607,11.039,,10.098,,8.5677,,90,,100.313,,90,,939.628,4,C 1 2/c 1,-C 2yc,15,,,Vlasovite,- Na2 O11 Si4 Zr -,- Na2 O11 Si4 Zr -,- Na8 O44 Si16 Zr4 -,4,0.5
9010668,5.3745,,11.9299,,11.6509,,113.325,,94.524,,103.08,,656.214,20,P -1,-P 1,2,,,Nalivkinite,- Al0.152 Ca0.29 Cs0.09 F Fe5.64 H4 K0.75 Li1.14 Mg0.04 Mn0.9 Na0.8 Nb0.24 O30 Pb0.02 Si7.848 Sn0.09 Ta0.04 Ti1.56 Zn0.04 Zr0.16 -,- Al0.152 Ca0.29 Cs0.09 F Fe5.64 H4 K0.75 Li1.14 Mg0.04 Mn0.9 Na0.8 Nb0.24 O30 Pb0.02 Si7.848 Sn0.09 Ta0.04 Ti1.56 Zn0.04 Zr0.16 -,- Al0.152 Ca0.29 Cs0.09 F Fe5.64 H4 K0.75 Li1.14 Mg0.04 Mn0.9 Na0.8 Nb0.24 O30 Pb0.02 Si7.848 Sn0.09 Ta0.04 Ti1.56 Zn0.04 Zr0.16 -,1,0.5
9010846,10.723,,13.826,,20.791,,90,,95,,90,,3070.67,14,C 1 2 1,C 2y,5,,,Surkhobite,- Ba1.275 Ca0.8 F2.745 Fe3.91 H2 K0.65 Mn4.09 Na1.15 Nb0.285 O35.255 Si8 Sr0.05 Ti3.585 Zr0.05 -,- Ba1.275 Ca0.8 F2.7448 Fe3.91 H2 K0.65 Mn4.09 Na1.15 Nb0.285 O35.2552 Si8 Sr0.05 Ti3.585 Zr0.05 -,- Ba5.1 Ca3.2 F10.9792 Fe15.64 H8 K2.6 Mn16.36 Na4.6 Nb1.14 O141.021 Si32 Sr0.2 Ti14.34 Zr0.2 -,4,1
9010848,4.8495,,5.4635,,5.0462,,90,,90,,90,,133.7,3,P b c n,-P 2n 2ab,60,,,Srilankite,- O2 Ti0.425 Zr0.575 -,- O2 Ti0.425 Zr0.575 -,- O8 Ti1.7 Zr2.3 -,4,0.5
9010849,4.8349,,5.4801,,5.0439,,90,,90,,90,,133.642,3,P b c n,-P 2n 2ab,60,,,Srilankite,- O2 Ti0.45 Zr0.55 -,- O2 Ti0.45 Zr0.55 -,- O8 Ti1.8 Zr2.2 -,4,0.5
9010850,4.8069,,5.4785,,5.0339,,90,,90,,90,,132.566,3,P b c n,-P 2n 2ab,60,,,Srilankite,- O2 Ti0.5 Zr0.5 -,- O2 Ti0.5 Zr0.5 -,- O8 Ti2 Zr2 -,4,0.5
9010851,4.7762,,5.501,,5.0253,,90,,90,,90,,132.034,3,P b c n,-P 2n 2ab,60,,,Srilankite,- O2 Ti0.548 Zr0.452 -,- O2 Ti0.548 Zr0.452 -,- O8 Ti2.192 Zr1.808 -,4,0.5
9010852,4.7447,,5.4925,,5.0119,,90,,90,,90,,130.611,3,P b c n,-P 2n 2ab,60,,,Srilankite,- O2 Ti0.6 Zr0.4 -,- O2 Ti0.6 Zr0.4 -,- O8 Ti2.4 Zr1.6 -,4,0.5
9010853,4.72,,5.5078,,5.0018,,90,,90,,90,,130.031,3,P b c n,-P 2n 2ab,60,,,Srilankite,- O2 Ti0.65 Zr0.35 -,- O2 Ti0.65 Zr0.35 -,- O8 Ti2.6 Zr1.4 -,4,0.5
9010854,4.7112,,5.4944,,4.9962,,90,,90,,90,,129.328,3,P b c n,-P 2n 2ab,60,,,Srilankite,- O2 Ti0.666 Zr0.334 -,- O2 Ti0.666 Zr0.334 -,- O8 Ti2.664 Zr1.336 -,4,0.5
9011067,5.36,,11.76,,21.07999,,85.13,,90,,103.22,,1288.61,10,A -1,"-P 1 (-x,-1/2*y+1/2*z,1/2*y+1/2*z)",2,,,Astrophyllite,- Fe6.3 K1.8 Mn0.7 Na1.2 Nb0.2 O31 Si8 Sn0.1 Ti1.6 Zr0.1 -,- Fe6.3 K1.8 Mn0.7 Na1.2 Nb0.2 O31 Si8 Sn0.1 Ti1.6 Zr0.1 -,- Fe12.6 K3.6 Mn1.4 Na2.4 Nb0.4 O62 Si16 Sn0.2 Ti3.2 Zr0.2 -,2,
9011341,9.119,,9.119,,9.119,,69.24,,69.24,,69.24,,639.924,13,R -3 :R,-P 3*,148,,,Mathiasite,- Ba0.14 Ca0.3 Cr3.1 Fe2.2 K0.62 Mg1.333 Na0.14 Nb0.233 O38 Sr0.1 Ti12.9 V0.233 Zr0.7 -,- Ba0.14 Ca0.3 Cr3.1002 Fe2.2002 K0.62 Mg1.3334 Na0.14 Nb0.2334 O38 Sr0.1 Ti12.9 V0.2334 Zr0.7 -,- Ba0.14 Ca0.3 Cr3.1002 Fe2.2002 K0.62 Mg1.3334 Na0.14 Nb0.2334 O38 Sr0.1 Ti12.9 V0.2334 Zr0.7 -,1,0.166667
9011770,14.2828,,14.2828,,30.0222,,90,,90,,120,,5303.96,14,R 3 m :H,"R 3 -2""",160,,,Taseqite,- Ca5.151 Cl1.74 Fe1.932 Hf0.051 K0.171 Mn1.503 Na10.65 Nb1.27 O76.401 Si24.45 Sn0.03 Sr3.87 Y0.138 Zr2.88 -,- Ca5.151 Cl1.74 Fe1.932 Hf0.051 K0.171 Mn1.503 Na10.719 Nb1.27 O76.401 Si24.45 Sn0.03 Sr3.87 Y0.138 Zr2.88 -,- Ca15.453 Cl5.22 Fe5.796 Hf0.153 K0.513 Mn4.509 Na32.157 Nb3.81 O229.203 Si73.35 Sn0.09 Sr11.61 Y0.414 Zr8.64 -,3,0.166667
9011777,10.825,,10.825,,15.809,,90,,90,,120,,1604.32,11,R 3 2 :H,"R 3 2""",155,,,Sazykinaite-(Y),- Dy0.1 Gd0.1 H12 K0.6 Na4.4 Nb0.1 O24 Si6 Ti0.2 Y0.8 Zr0.7 -,- Dy0.1 Gd0.1 H12 K0.6 Na4.4 Nb0.1 O24 Si6 Ti0.2 Y0.8 Zr0.7 -,- Dy0.3 Gd0.3 H36 K1.8 Na13.2 Nb0.3 O72 Si18 Ti0.6 Y2.4 Zr2.1 -,3,0.166667
9011835,5.53,,7.1,,18.3,,90,,102.43,,90,,701.671,12,P 1 2/c 1,-P 2yc,13,,,Seidozerite,- Al0.1 Ca0.4 F2 Fe0.19 Mg0.34 Mn0.46 Na3.6 Nb0.04 O16 Si4 Ti1.26 Zr1.44 -,- Al0.1 Ca0.4 F2 Fe0.19 Mg0.34 Mn0.46 Na3.6 Nb0.04 O16 Si4 Ti1.26 Zr1.44 -,- Al0.2 Ca0.8 F4 Fe0.38 Mg0.68 Mn0.92 Na7.2 Nb0.08 O32 Si8 Ti2.52 Zr2.88 -,2,0.5
9011840,10.48,,10.2,,7.33,,90,,92.5,,90,,782.802,5,C 1 2 1,C 2y,5,,,Lovozerite,- H0.5 Na2.5 O18.5 Si6 Zr -,- H0.5 Na2.5 O18.5 Si6 Zr -,- H Na5 O37 Si12 Zr2 -,2,0.5
9011845,10.12,,11.39,,7.27,,91.33,,99.67,,111.83,,763.478,8,P -1,-P 1,2,,,Rosenbuschite,- Ca7 F4 Mn Na5 O32 Si8 Ti Zr2 -,- Ca7 F4 Mn Na5 O32 Si8 Ti Zr2 -,- Ca7 F4 Mn Na5 O32 Si8 Ti Zr2 -,1,0.5
9011849,5.54,,7.1,,18.36,,90,,102.4,,90,,705.326,9,P 1 2/c 1,-P 2yc,13,,,Seidozerite,- Ca1.28 F2 Fe0.42 Mn0.56 Na3.56 O16 Si4 Ti0.78 Zr1.4 -,- Ca1.28 F2 Fe0.42 Mn0.56 Na3.56 O16 Si4 Ti0.78 Zr1.4 -,- Ca2.56 F4 Fe0.84 Mn1.12 Na7.12 O32 Si8 Ti1.56 Zr2.8 -,2,0.5
9011881,8.7,,8.728,,11.688,,94.31,,98.62,,105.62,,838.839,11,P 1,P 1,1,,,Murmanite,- Ca0.6 Fe0.6 H16 K0.2 Mn0.45 Na4.5 Nb0.8 O44 Si8 Ti6.6 Zr0.25 -,- Ca0.6 Fe0.6 H16 K0.2 Mn0.45 Na4.5 Nb0.8 O44 Si8 Ti6.6 Zr0.25 -,- Ca0.6 Fe0.6 H16 K0.2 Mn0.45 Na4.5 Nb0.8 O44 Si8 Ti6.6 Zr0.25 -,1,1
9011890,9.54,,14.26,,5.6,,90,,90,,116.517,,681.684,4,P 1 1 21/b,-P 2bc,14,,,Khibinskite,- K2 O7 Si2 Zr -,- K2 O7 Si2 Zr -,- K8 O28 Si8 Zr4 -,4,1
9011901,6.565,,13.171,,11.727,,90,,90,,105.26,,978.253,5,P 1 1 21/b,-P 2bc,14,,,Kostylevite,- H2 K2 O10 Si3 Zr -,- H2 K2 O10 Si3 Zr -,- H8 K8 O40 Si12 Zr4 -,4,1
9011937,5.111,,5.111,,5.111,,90,,90,,90,,133.511,4,F m -3 m,-F 4 2 3,225,,,Tazheranite,- Ca0.22 O1.78 Ti0.22 Zr0.56 -,- Ca0.22 O1.78 Ti0.22 Zr0.56 -,- Ca0.88 O7.12 Ti0.88 Zr2.24 -,4,0.0208333
9011942,10.69,,10.31,,7.407,,90,,92.4,,90,,815.638,8,C 1 2/m 1,-C 2y,12,,,Kapustinite,- H3 Mn0.24 Na5.29 Nd0.1 O18 Si6 Ti0.05 Zr0.91 -,- H3 Mn0.24 Na5.29 Nd0.1 O18 Si6 Ti0.05 Zr0.91 -,- H6 Mn0.48 Na10.58 Nd0.2 O36 Si12 Ti0.1 Zr1.82 -,2,0.25
9011957,10.83,,9.98,,7.174,,90,,108.1,,90,,737.021,11,P 1 21/a 1,-P 2yab,14,,,Lavenite,- Ca0.74 F Fe0.22 Mg0.01 Mn0.32 Na1.5 Nb0.14 O8 Si2 Ti0.16 Zr0.91 -,- Ca0.74 F Fe0.22 Mg0.01 Mn0.32 Na1.5 Nb0.14 O8 Si2 Ti0.16 Zr0.91 -,- Ca2.96 F4 Fe0.88 Mg0.04 Mn1.28 Na6 Nb0.56 O32 Si8 Ti0.64 Zr3.64 -,4,1
9012205,7.3603,,10.1766,,10.4514,,90,,90.875,,90,,782.748,4,P 1 21/c 1,-P 2ybc,14,,,Baghdadite,- Ca3 O9 Si2 Zr -,- Ca3 O9 Si2 Zr -,- Ca12 O36 Si8 Zr4 -,4,1
9012282,7.356,,7.356,,18.116,,90,,90,,120,,848.939,5,P 31 2 1,"P 31 2""",152,,,,- Ca3.906 Nd0.154 O14 Ta3.78 Zr0.16 -,- Ca3.906 Nd0.154 O14 Ta3.78 Zr0.16 -,- Ca11.718 Nd0.462 O42 Ta11.34 Zr0.48 -,3,0.5
9012283,12.761,,7.358,,24.565,,90,,100.17,,90,,2270.3,5,C 1 2 1,C 2y,5,,,,- Ca7.676 Nd0.324 O28 Ta7.705 Zr0.295 -,- Ca7.676 Nd0.324 O28 Ta7.705 Zr0.295 -,- Ca30.704 Nd1.296 O112 Ta30.82 Zr1.18 -,4,1
9012632,10.731,,13.841,,20.845,,90,,95.06,,90,,3084,13,C 1 2 1,C 2y,5,,,Perraultite,- Ba2.5 Ca F4 Fe6.1 H8 K1.2 Mn9.4 Na3 Nb0.32 O72 Si16 Ti7.68 Zr0.3 -,- Ba2.5 Ca F4 Fe6.1 H8 K1.2 Mn9.4 Na3 Nb0.32 O72 Si16 Ti7.68 Zr0.3 -,- Ba5 Ca2 F8 Fe12.2 H16 K2.4 Mn18.8 Na6 Nb0.64 O144 Si32 Ti15.36 Zr0.6 -,2,0.5
9012638,14.182,,14.182,,30.37,,90,,90,,120,,5289.94,18,R 3 :H,R 3,146,,,Kentbrooksite,- Ca2.1 Ce0.579 Cl0.3 F0.5 Fe0.15 H3.816 Hf0.051 K0.099 La0.342 Mn3.6 Na16.002 Nb0.4 Nd0.228 O77.11 Si25.6 Sr0.45 Ti0.099 Zr3.3 -,- Ca2.1 Ce0.579 Cl0.3 F0.5 Fe0.15 H6.86 Hf0.051 K0.099 La0.342 Mn3.6 Na16.002 Nb0.4 Nd0.228 O77.11 Si25.6 Sr0.45 Ti0.099 Zr3.3 -,- Ca6.3 Ce1.737 Cl0.9 F1.5 Fe0.45 H20.58 Hf0.153 K0.297 La1.026 Mn10.8 Na48.006 Nb1.2 Nd0.684 O231.33 Si76.8 Sr1.35 Ti0.297 Zr9.9 -,3,0.333333
9012639,14.182,,14.182,,30.37,,90,,90,,120,,5289.94,19,R 3 :H,R 3,146,,,,- Ca2.1 Ce0.54 Cl0.17 F0.28 Fe0.15 H3.78 Hf0.051 K0.099 La0.312 Mn3.6 Na16.002 Nb0.4 Nd0.198 O77.11 Si25.6 Sr0.45 Ti0.099 Y0.099 Zr3.3 -,- Ca2.1 Ce0.54 Cl0.17 F0.28 Fe0.15 H6.86 Hf0.051 K0.099 La0.312 Mn3.6 Na16.002 Nb0.4 Nd0.198 O77.11 Si25.6 Sr0.45 Ti0.099 Y0.099 Zr3.3 -,- Ca6.3 Ce1.62 Cl0.51 F0.84 Fe0.45 H20.58 Hf0.153 K0.297 La0.936 Mn10.8 Na48.006 Nb1.2 Nd0.594 O231.33 Si76.8 Sr1.35 Ti0.297 Y0.297 Zr9.9 -,3,0.333333
9012643,10.589,,10.217,,7.355,,90,,92.91,,90,,794.695,12,C 1 m 1,C -2y,8,,,Litvinskite,- Al0.18 Ca0.01 Fe0.01 H10 Hf0.01 K0.01 Mn0.14 Na2.51 O18.45 Si5.82 Ti0.01 Zr0.96 -,- Al0.18 Ca0.01 Fe0.01 H6.9 Hf0.01 K0.01 Mn0.14 Na2.51 O18.45 Si5.82 Ti0.01 Zr0.96 -,- Al0.36 Ca0.02 Fe0.02 H13.8 Hf0.02 K0.02 Mn0.28 Na5.02 O36.9 Si11.64 Ti0.02 Zr1.92 -,2,0.5
9012645,14.239,,14.239,,60.733,,90,,90,,120,,10663.9,14,R 3 :H,R 3,146,,,Labyrinthite,- Ca12 Ce0.102 Cl2.68 F0.68 Fe2.19 H11.56 K1.452 Mn0.81 Na34.53 O151.54 Si51.2 Sr0.735 Ti0.52 Zr6 -,- Ca12 Ce0.102 Cl2.68 F0.68 Fe2.19 H10.38 K1.452 Mn0.81 Na34.53 O151.54 Si51.2 Sr0.735 Ti0.52 Zr6 -,- Ca36 Ce0.306 Cl8.04 F2.04 Fe6.57 H31.14 K4.356 Mn2.43 Na103.59 O454.62 Si153.6 Sr2.205 Ti1.56 Zr18 -,3,0.333333
9012647,10.18,,10.18,,13.13,,90,,90,,120,,1178.4,11,R 3 :H,R 3,146,,,Lovozerite,- Ca0.35 Fe0.14 H10.8 Hf0.03 K0.09 Mn0.08 Na2.39 O18.9 Si6 Ti0.03 Zr0.8 -,- Ca0.35 Fe0.14 H6.6 Hf0.03 K0.09 Mn0.08 Na2.39 O18.9 Si6 Ti0.03 Zr0.8 -,- Ca1.05 Fe0.42 H19.8 Hf0.09 K0.27 Mn0.24 Na7.17 O56.7 Si18 Ti0.09 Zr2.4 -,3,0.333333
